2024-02-18 07:45:28,920 INFO    SenderThread:1283580 [sender.py:_save_file():1403] saving file wandb-summary.json with policy end
2024-02-18 07:45:28,920 DEBUG   SenderThread:1283580 [sender.py:send():382] send: config
2024-02-18 07:45:28,920 DEBUG   SenderThread:1283580 [sender.py:send_request():409] send_request: log_artifact
2024-02-18 07:45:28,988 DEBUG   HandlerThread:1283580 [handler.py:handle_request():146] handle_request: log_artifact
2024-02-18 07:45:29,001 DEBUG   HandlerThread:1283580 [handler.py:handle_request():146] handle_request: partial_history
2024-02-18 07:45:29,148 INFO    Thread-12 :1283580 [dir_watcher.py:_on_file_modified():288] file/dir modified: /workspace/Haea_dev/models/VariableEncoder/tb_logs/wandb/run-20240218_074525-kf4gpr8k/files/output.log
2024-02-18 07:45:29,149 INFO    Thread-12 :1283580 [dir_watcher.py:_on_file_created():271] file/dir created: /workspace/Haea_dev/models/VariableEncoder/tb_logs/wandb/run-20240218_074525-kf4gpr8k/files/media/table/Custom Chart Tables/Atmospheric Loss/temperature_table_2_0ed7acba4ebda5136d0f.table.json
2024-02-18 07:45:29,149 INFO    Thread-12 :1283580 [dir_watcher.py:_on_file_created():271] file/dir created: /workspace/Haea_dev/models/VariableEncoder/tb_logs/wandb/run-20240218_074525-kf4gpr8k/files/wandb-summary.json
2024-02-18 07:45:29,149 INFO    Thread-12 :1283580 [dir_watcher.py:_on_file_created():271] file/dir created: /workspace/Haea_dev/models/VariableEncoder/tb_logs/wandb/run-20240218_074525-kf4gpr8k/files/media/table/Custom Chart Tables/Atmospheric Loss/specific_humidity_table_1_3e925994977ded60d32d.table.json
2024-02-18 07:45:29,149 INFO    Thread-12 :1283580 [dir_watcher.py:_on_file_modified():288] file/dir modified: /workspace/Haea_dev/models/VariableEncoder/tb_logs/wandb/run-20240218_074525-kf4gpr8k/files/media/table/Custom Chart Tables/Atmospheric Loss
2024-02-18 07:45:29,265 DEBUG   HandlerThread:1283580 [handler.py:handle_request():146] handle_request: log_artifact
2024-02-18 07:45:29,278 DEBUG   HandlerThread:1283580 [handler.py:handle_request():146] handle_request: partial_history
2024-02-18 07:45:29,342 INFO    SenderThread:1283580 [sender.py:send_request_log_artifact():1470] logged artifact run-kf4gpr8k-CustomChartTablesAtmosphericLossspecific_humidity_table - {'id': 'QXJ0aWZhY3Q6NzI0OTQ3NjA1', 'state': 'PENDING', 'artifactSequence': {'id': 'QXJ0aWZhY3RDb2xsZWN0aW9uOjE0MDcyMTU2NQ==', 'latestArtifact': None}}
2024-02-18 07:45:29,342 DEBUG   SenderThread:1283580 [sender.py:send():382] send: files
2024-02-18 07:45:29,342 INFO    SenderThread:1283580 [sender.py:_save_file():1403] saving file media/table/Custom Chart Tables/Atmospheric Loss/specific_humidity_table_1_3e925994977ded60d32d.table.json with policy now
2024-02-18 07:45:29,343 DEBUG   SenderThread:1283580 [sender.py:send():382] send: metric
2024-02-18 07:45:29,344 DEBUG   SenderThread:1283580 [sender.py:send():382] send: metric
2024-02-18 07:45:29,344 DEBUG   SenderThread:1283580 [sender.py:send():382] send: metric
2024-02-18 07:45:29,344 DEBUG   SenderThread:1283580 [sender.py:send():382] send: metric
2024-02-18 07:45:29,344 DEBUG   SenderThread:1283580 [sender.py:send():382] send: metric
2024-02-18 07:45:29,344 DEBUG   SenderThread:1283580 [sender.py:send():382] send: metric
2024-02-18 07:45:29,344 DEBUG   SenderThread:1283580 [sender.py:send():382] send: metric
2024-02-18 07:45:29,344 DEBUG   SenderThread:1283580 [sender.py:send():382] send: metric
2024-02-18 07:45:29,344 DEBUG   SenderThread:1283580 [sender.py:send():382] send: history
2024-02-18 07:45:29,344 DEBUG   SenderThread:1283580 [sender.py:send_request():409] send_request: summary_record
2024-02-18 07:45:29,347 INFO    SenderThread:1283580 [sender.py:_save_file():1403] saving file wandb-summary.json with policy end
2024-02-18 07:45:29,347 DEBUG   SenderThread:1283580 [sender.py:send():382] send: config
2024-02-18 07:45:29,347 DEBUG   SenderThread:1283580 [sender.py:send_request():409] send_request: log_artifact
2024-02-18 07:45:29,434 INFO    wandb-upload_1:1283580 [upload_job.py:push():131] Uploaded file /tmp/tmpjof45z8cwandb/w5lpzqv1-media/table/Custom Chart Tables/Atmospheric Loss/geopotential_table_0_ca24fc5158f92713e2b5.table.json
2024-02-18 07:45:29,545 DEBUG   HandlerThread:1283580 [handler.py:handle_request():146] handle_request: log_artifact
2024-02-18 07:45:29,558 DEBUG   HandlerThread:1283580 [handler.py:handle_request():146] handle_request: partial_history
2024-02-18 07:45:29,657 INFO    wandb-upload_2:1283580 [upload_job.py:push():131] Uploaded file /tmp/tmpjof45z8cwandb/h1qkvsjb-media/table/Custom Chart Tables/Atmospheric Loss/temperature_table_2_0ed7acba4ebda5136d0f.table.json
2024-02-18 07:45:29,686 INFO    wandb-upload_0:1283580 [upload_job.py:push():89] Uploaded file /root/.local/share/wandb/artifacts/staging/tmpb2e8ymha
2024-02-18 07:45:29,750 INFO    wandb-upload_3:1283580 [upload_job.py:push():131] Uploaded file /tmp/tmpjof45z8cwandb/wv0mj2pl-media/table/Custom Chart Tables/Atmospheric Loss/specific_humidity_table_1_3e925994977ded60d32d.table.json
2024-02-18 07:45:29,809 INFO    SenderThread:1283580 [sender.py:send_request_log_artifact():1470] logged artifact run-kf4gpr8k-CustomChartTablesAtmosphericLosstemperature_table - {'id': 'QXJ0aWZhY3Q6NzI0OTQ3NjA3', 'state': 'PENDING', 'artifactSequence': {'id': 'QXJ0aWZhY3RDb2xsZWN0aW9uOjE0MDcyMTU2Ng==', 'latestArtifact': None}}
2024-02-18 07:45:29,810 DEBUG   SenderThread:1283580 [sender.py:send():382] send: files
2024-02-18 07:45:29,810 INFO    SenderThread:1283580 [sender.py:_save_file():1403] saving file media/table/Custom Chart Tables/Atmospheric Loss/temperature_table_2_0ed7acba4ebda5136d0f.table.json with policy now
2024-02-18 07:45:29,812 DEBUG   SenderThread:1283580 [sender.py:send():382] send: metric
2024-02-18 07:45:29,813 DEBUG   SenderThread:1283580 [sender.py:send():382] send: metric
2024-02-18 07:45:29,813 DEBUG   SenderThread:1283580 [sender.py:send():382] send: metric
2024-02-18 07:45:29,813 DEBUG   SenderThread:1283580 [sender.py:send():382] send: metric
2024-02-18 07:45:29,813 DEBUG   SenderThread:1283580 [sender.py:send():382] send: metric
2024-02-18 07:45:29,813 DEBUG   SenderThread:1283580 [sender.py:send():382] send: metric
2024-02-18 07:45:29,813 DEBUG   SenderThread:1283580 [sender.py:send():382] send: metric
2024-02-18 07:45:29,813 DEBUG   SenderThread:1283580 [sender.py:send():382] send: metric
2024-02-18 07:45:29,813 DEBUG   SenderThread:1283580 [sender.py:send():382] send: history
2024-02-18 07:45:29,814 DEBUG   SenderThread:1283580 [sender.py:send_request():409] send_request: summary_record
2024-02-18 07:45:29,815 INFO    SenderThread:1283580 [sender.py:_save_file():1403] saving file wandb-summary.json with policy end
2024-02-18 07:45:29,816 DEBUG   SenderThread:1283580 [sender.py:send():382] send: config
2024-02-18 07:45:29,816 DEBUG   SenderThread:1283580 [sender.py:send_request():409] send_request: log_artifact
2024-02-18 07:45:29,841 DEBUG   HandlerThread:1283580 [handler.py:handle_request():146] handle_request: log_artifact
2024-02-18 07:45:29,846 DEBUG   HandlerThread:1283580 [handler.py:handle_request():146] handle_request: partial_history
2024-02-18 07:45:30,068 INFO    wandb-upload_4:1283580 [upload_job.py:push():89] Uploaded file /root/.local/share/wandb/artifacts/staging/tmpfz8mwno9
2024-02-18 07:45:30,077 DEBUG   HandlerThread:1283580 [handler.py:handle_request():146] handle_request: log_artifact
2024-02-18 07:45:30,084 DEBUG   HandlerThread:1283580 [handler.py:handle_request():146] handle_request: partial_history
2024-02-18 07:45:30,149 INFO    Thread-12 :1283580 [dir_watcher.py:_on_file_modified():288] file/dir modified: /workspace/Haea_dev/models/VariableEncoder/tb_logs/wandb/run-20240218_074525-kf4gpr8k/files/wandb-summary.json
2024-02-18 07:45:30,150 INFO    Thread-12 :1283580 [dir_watcher.py:_on_file_created():271] file/dir created: /workspace/Haea_dev/models/VariableEncoder/tb_logs/wandb/run-20240218_074525-kf4gpr8k/files/media/table/Surface Loss/2m_temperature_table_6_2176f3f424035dc89ee3.table.json
